	gamma	gamma	gamma
	Rep1	Rep2	ave_Rep1_Rep2
common:TSS102578_-_144777862.23-CUFF.48805.1	0.08889208120214602	0.1771152940143475	0.13300368760824677
common:TSS102578_-_144777917.23-CUFF.48805.1	0.14371380471956136	0.014741387131327088	0.07922759592544422
common:TSS102578_-_144777925.23-CUFF.48805.1	-0.0806055306585833	-0.019954311392797703	-0.0502799210256905
common:TSS102578_-_144778000.23-CUFF.48805.1	-0.20121505350832436	-0.022465690731724806	-0.11184037212002458
common:TSS102578_-_144778011.23-CUFF.48805.1	-0.06986765580681692	0.24785108333708297	0.08899171376513303
common:TSS102595_+_145137212.23-CUFF.48828.1	0.11587944784485517	0.05937352473192932	0.08762648628839224
common:TSS102595_+_145137254.23-CUFF.48828.1	-0.16069854836877226	-0.010191236520727901	-0.08544489244475008
common:TSS102595_+_145137319.23-CUFF.48828.1	0.2191992131184106	0.08077763428375813	0.14998842370108437
common:TSS102595_+_145137344.23-CUFF.48828.1	-0.41460304128786457	0.3744172646762045	-0.02009288830583003
common:TSS102595_+_145137419.23-CUFF.48828.1	0.02126875920547147	0.0905293034964994	0.05589903135098544
common:TSS102595_-_145137356.23-CUFF.48828.1	-0.10456167876527904	-0.05640851464221398	-0.08048509670374651
common:TSS102595_-_145137359.23-CUFF.48828.1	-0.007137804939682627	0.08703178555687993	0.039946990308598655
common:TSS102595_-_145137372.23-CUFF.48828.1	-0.05564710864058111	0.12478769135002123	0.03457029135472006
common:TSS102595_-_145137391.23-CUFF.48828.1	0.4448482551316644	0.12905408321687692	0.28695116917427066
common:TSS102595_-_145137409.23-CUFF.48828.1	-0.014622268836365217	-0.2990232534035821	-0.15682276111997365
common:TSS102599_+_145538582.23-P1P2	0.3534165860270156	-0.41134013204884295	-0.028961773010913683
common:TSS102599_+_145538593.23-P1P2	-0.25384884739067265	-0.1972492025455152	-0.22554902496809393
common:TSS102599_+_145538735.23-P1P2	-0.05074383639288668	-0.14945812033496342	-0.10010097836392505
common:TSS102599_+_145538753.23-P1P2	-0.03555274640536804	0.005276845333833814	-0.015137950535767114
common:TSS102599_-_145538447.23-P1P2	-0.21936649630780639	0.10738105673434847	-0.055992719786728956
common:TSS102599_-_145538575.23-P1P2	0.14590381199499283	-0.2848567011387102	-0.06947644457185868
common:TSS102599_-_145538579.23-P1P2	0.09019590622902092	-0.21881151577505373	-0.0643078047730164
common:TSS102599_-_145538719.23-P1P2	-0.07826619570166368	0.03813446975371466	-0.020065862973974512
common:TSS102599_-_145538726.23-P1P2	0.20029928755605167	0.12074490429358507	0.16052209592481836
common:TSS102599_-_145538765.23-P1P2	-0.021069204187406734	-0.16145607701243864	-0.09126264059992269
common:TSS102622_+_27674.23-ENST00000422679	-0.033297771948018896	0.03383204303798841	0.0002671355449847569
common:TSS102622_+_27689.23-ENST00000422679	-0.09340534713984965	0.18328478086358427	0.04493971686186731
common:TSS102622_+_27698.23-ENST00000422679	-0.05494497849139816	-0.0025093052453032004	-0.028727141868350677
common:TSS102622_+_27738.23-ENST00000422679	-0.23564830511704554	-0.17325420301061817	-0.20445125406383186
common:TSS102622_+_27798.23-ENST00000422679	-0.1829333590220979	0.018633351850075582	-0.08215000358601116
common:TSS102622_+_27857.23-ENST00000422679	0.20658287378785	0.004801509119465445	0.10569219145365773
common:TSS102622_+_27926.23-ENST00000422679	0.13943995519762523	-0.05495320583251138	0.04224337468255693
common:TSS102622_+_27937.23-ENST00000422679	0.18115247651769492	0.17311941811259426	0.1771359473151446
common:TSS102622_-_27747.23-ENST00000422679	-0.1379747441178904	0.08563679495374311	-0.026168974582073644
common:TSS102622_-_27817.23-ENST00000422679	-0.07040642907828341	0.059875506345355246	-0.005265461366464084
common:TSS102695_+_3526116.23-P1P2	0.07542293775683567	0.017620340794258824	0.04652163927554725
common:TSS102695_+_3526137.23-P1P2	0.16443191203373989	0.06382742898849027	0.11412967051111508
common:TSS102695_+_3526176.23-P1P2	0.09712192576431107	-0.10145259089781698	-0.002165332566752956
common:TSS102695_+_3526184.23-P1P2	0.059444892754146085	-0.08841886173228211	-0.014486984489068013
common:TSS102695_+_3526424.23-P1P2	0.11374496224237374	-0.07877852456720415	0.017483218837584795
common:TSS102695_-_3526133.23-P1P2	0.21428377378230168	-0.13667536611440148	0.0388042038339501
common:TSS102695_-_3526145.23-P1P2	-0.07174693675790669	0.4206076324115383	0.17443034782681582
common:TSS102695_-_3526166.23-P1P2	0.19368160351183658	-0.06945141690661093	0.06211509330261283
common:TSS102695_-_3526195.23-P1P2	-0.36715928051637664	-0.06423688782888462	-0.21569808417263064
common:TSS102695_-_3526322.23-P1P2	0.12446193806136066	-0.1082524960490089	0.008104721006175881
common:TSS102942_+_19375483.23-ENST00000609982	0.12185629128026837	-0.04461620476841208	0.038620043255928146
common:TSS102942_+_19375488.23-ENST00000609982	0.015593051045278633	-0.027883898149956773	-0.00614542355233907
common:TSS102942_+_19375510.23-ENST00000609982	-0.14577365706976136	0.14943207718991156	0.0018292100600750955
common:TSS102942_+_19375624.23-ENST00000609982	-0.07564012746190661	-0.11634609565076871	-0.09599311155633766
common:TSS102942_+_19375633.23-ENST00000609982	-0.056691421090391166	-0.05064888302885079	-0.053670152059620974
common:TSS102942_+_19375636.23-ENST00000609982	0.11340418664002455	-0.03456244069949539	0.03942087297026458
common:TSS102942_+_19375766.23-ENST00000609982	0.17683685290570264	-0.048587350223307256	0.06412475134119769
common:TSS102942_-_19375451.23-ENST00000609982	0.0635504049608106	-0.1905485066955224	-0.0634990508673559
common:TSS102942_-_19375479.23-ENST00000609982	-0.11249455135281183	-0.04893717032433009	-0.08071586083857096
common:TSS102942_-_19375856.23-ENST00000609982	-0.13522095332819645	0.11700767042676916	-0.009106641450713646
common:TSS102943_+_19453345.23-P1P2	0.03682663262083969	0.03674864383558054	0.036787638228210115
common:TSS102943_+_19453381.23-P1P2	0.03571102032580939	0.16505141228250547	0.10038121630415743
common:TSS102943_+_19453492.23-P1P2	0.10834859599225401	-0.009025032638333062	0.049661781676960476
common:TSS102943_+_19453508.23-P1P2	0.0772105271084676	0.070050146038864	0.0736303365736658
common:TSS102943_+_19453557.23-P1P2	-0.3191460027083242	-0.1710705656041824	-0.2451082841562533
common:TSS102943_-_19453298.23-P1P2	0.0531787983544691	-0.07897128962175795	-0.012896245633644426
common:TSS102943_-_19453354.23-P1P2	0.24650851636915258	-0.04830587377869949	0.09910132129522654
common:TSS102943_-_19453618.23-P1P2	0.19684798528156805	-0.2070517473333911	-0.0051018810259115255
common:TSS102943_-_19453658.23-P1P2	-0.0008401470512103834	0.2572827630955575	0.12822130802217355
common:TSS102943_-_19453705.23-P1P2	0.014856752221301697	-0.09821359768440426	-0.04167842273155128
common:TSS103107_+_32551687.23-ENST00000450093	-0.21259682630253576	-0.020473898379735	-0.11653536234113539
common:TSS103107_+_32551700.23-ENST00000450093	-0.2327128551066005	-0.26036062772004354	-0.24653674141332202
common:TSS103107_+_32551704.23-ENST00000450093	-0.03263421704920633	0.16464692506467507	0.06600635400773437
common:TSS103107_+_32551712.23-ENST00000450093	-0.19969267343340893	-0.09434931439569208	-0.1470209939145505
common:TSS103107_+_32551814.23-ENST00000450093	-0.21711575541952946	0.09739524187130398	-0.05986025677411274
common:TSS103107_-_32551691.23-ENST00000450093	-0.03713475513929329	-0.25759538402477317	-0.14736506958203321
common:TSS103107_-_32551742.23-ENST00000450093	0.12754496313804664	-0.025483534892485154	0.05103071412278074
common:TSS103107_-_32551882.23-ENST00000450093	0.033155067577491266	-0.20342055101612855	-0.08513274171931864
common:TSS103107_-_32551917.23-ENST00000450093	0.023620014971107172	0.014832432072667809	0.019226223521887492
common:TSS103107_-_32552149.23-ENST00000450093	0.05478781105136487	0.04627787027785798	0.050532840664611424
common:TSS103108_+_32552396.23-P1P2	-0.04941492840547321	-0.09014274600197592	-0.06977883720372456
common:TSS103108_+_32552406.23-P1P2	0.039001089791895364	0.09857948800501881	0.06879028889845709
common:TSS103108_+_32552597.23-P1P2	-0.07089789889225179	-0.1364318459461596	-0.10366487241920569
common:TSS103108_+_32552610.23-P1P2	-0.4426663324581453	-0.25288933499495064	-0.34777783372654797
common:TSS103108_-_32552314.23-P1P2	-0.07917020721261703	-0.18493650252478558	-0.1320533548687013
common:TSS103108_-_32552317.23-P1P2	-0.2084821953630712	-0.0695620399788426	-0.1390221176709569
common:TSS103108_-_32552342.23-P1P2	-0.19980758939409782	0.09778541578608954	-0.05101108680400414
common:TSS103108_-_32552349.23-P1P2	0.17821385360498868	0.24323162274091886	0.21072273817295378
common:TSS103108_-_32552374.23-P1P2	0.06787500734590377	-0.15312664677614857	-0.0426258197151224
common:TSS103108_-_32552385.23-P1P2	0.2093745434331801	-0.20762605333907203	0.0008742450470540369
common:TSS103169_+_34665573.23-P1P2	-0.09093856776337357	-0.20409803195551512	-0.14751829985944434
common:TSS103169_+_34665586.23-P1P2	-0.0024704290104867977	-0.2426666697044289	-0.12256854935745785
common:TSS103169_+_34665781.23-P1P2	-0.08928587253010814	0.027040046356468443	-0.03112291308681985
common:TSS103169_+_34665792.23-P1P2	0.3273096203205844	0.04656405342900592	0.18693683687479518
common:TSS103169_+_34665801.23-P1P2	0.00147788985466977	0.03709429965189003	0.0192860947532799
common:TSS103169_+_34665863.23-P1P2	0.03967735050715931	-0.03887647774253724	0.00040043638231103407
common:TSS103169_+_34666005.23-P1P2	0.04941032592419446	-0.10231237526672574	-0.026451024671265637
common:TSS103169_-_34665820.23-P1P2	-0.1474868518087572	-0.03804848437445261	-0.0927676680916049
common:TSS103169_-_34665854.23-P1P2	-0.17712968405604634	0.061158825914375	-0.057985429070835676
common:TSS103169_-_34665878.23-P1P2	-0.1988625018182652	-0.2364541939544951	-0.21765834788638017
common:TSS103233_+_37079993.23-P1P2	-0.12531265322215054	0.0252646271417276	-0.05002401304021147
common:TSS103233_+_37080048.23-P1P2	-0.22668432546728773	-0.06484517220379278	-0.14576474883554025
common:TSS103233_+_37080077.23-P1P2	0.13816200099721265	-0.09325468169642072	0.022453659650395967
common:TSS103233_+_37080081.23-P1P2	-0.04605325194239312	0.05466507888864821	0.004305913473127546
common:TSS103233_+_37080085.23-P1P2	-0.009088386691369582	0.037037572852937725	0.01397459308078407
common:TSS103233_+_37080148.23-P1P2	0.09648572768403671	-0.18826860989634928	-0.04589144110615628
common:TSS103233_+_37080151.23-P1P2	0.0312838661015333	0.09638822207695577	0.06383604408924454
common:TSS103233_-_37079889.23-P1P2	-0.18579503269037329	0.0870703593676291	-0.049362336661372096
common:TSS103233_-_37080276.23-P1P2	-0.06480363610913895	-0.062354534436418065	-0.0635790852727785
common:TSS103233_-_37080279.23-P1P2	0.13129031318800552	0.06044511907975348	0.0958677161338795
common:TSS103241_+_37509362.23-ENST00000413915	0.03403731023783001	0.12960409440285064	0.08182070232034033
common:TSS103241_+_37509365.23-ENST00000413915	-0.05691690264017438	0.1179131425437337	0.03049811995177966
common:TSS103241_+_37509373.23-ENST00000413915	-0.1779248857750012	-0.011703999856134347	-0.09481444281556778
common:TSS103241_+_37509395.23-ENST00000413915	0.2503207720468746	-0.08761539858600542	0.08135268673043458
common:TSS103241_+_37509400.23-ENST00000413915	-0.2363428920427004	-0.05939508592812386	-0.14786898898541212
common:TSS103241_+_37509421.23-ENST00000413915	0.3800119230263952	0.01730814928511564	0.19866003615575542
common:TSS103241_+_37509427.23-ENST00000413915	-0.2961474639084683	0.0839581249750601	-0.1060946694667041
common:TSS103241_-_37509151.23-ENST00000413915	0.015077308756194768	-0.0450766325894177	-0.014999661916611466
common:TSS103241_-_37509167.23-ENST00000413915	0.16930892773191292	0.02552300474231143	0.09741596623711217
common:TSS103241_-_37509414.23-ENST00000413915	-0.08406572849082174	0.024087416868380777	-0.02998915581122048
common:TSS1033_+_38326451.23-ENST00000419993	0.07133320228150729	0.20654678911394425	0.13893999569772578
common:TSS1033_+_38326460.23-ENST00000419993	0.20189205364162552	-0.032426265549393096	0.08473289404611621
common:TSS1033_+_38326818.23-ENST00000419993	0.09598938183198774	-0.14365172258150533	-0.023831170374758792
common:TSS1033_-_38326410.23-ENST00000419993	-0.049092239978295094	0.0485138613162888	-0.0002891893310031472
common:TSS1033_-_38326417.23-ENST00000419993	-0.1631861893084007	0.04168831657659928	-0.060748936365900716
common:TSS1033_-_38326437.23-ENST00000419993	-0.018849393096095287	-0.16849507555208074	-0.09367223432408801
common:TSS1033_-_38326449.23-ENST00000419993	-0.14098459384175488	0.28621455747278957	0.07261498181551734
common:TSS1033_-_38326560.23-ENST00000419993	-0.061991813682451276	0.17306854687178963	0.05553836659466918
common:TSS1033_-_38326567.23-ENST00000419993	-0.2376463632106729	-0.10020384301794528	-0.16892510311430908
common:TSS1033_-_38326836.23-ENST00000419993	0.1749984175344914	-0.021168767111227154	0.07691482521163213
common:TSS103516_+_74970998.23-CUFF.49740.1	0.16882530431441914	0.07189065767456562	0.12035798099449238
common:TSS103516_+_74971015.23-CUFF.49740.1	0.04098515492187755	0.37126338283073146	0.2061242688763045
common:TSS103516_+_74971076.23-CUFF.49740.1	-0.0004562613751665365	-0.1476277061282754	-0.07404198375172097
common:TSS103516_+_74971147.23-CUFF.49740.1	-0.1106123898290616	-0.09085360651225768	-0.10073299817065964
common:TSS103516_+_74971222.23-CUFF.49740.1	-0.009586922731245767	0.1450515767408364	0.06773232700479533
common:TSS103516_+_74971358.23-CUFF.49740.1	-0.007556367263768756	-0.013169329186650544	-0.01036284822520965
common:TSS103516_-_74971056.23-CUFF.49740.1	0.13936038584311153	0.17712757901811071	0.1582439824306111
common:TSS103516_-_74971096.23-CUFF.49740.1	0.04898649255053733	0.11008471418593324	0.07953560336823529
common:TSS103516_-_74971209.23-CUFF.49740.1	-0.15752204946675744	0.006944467972078748	-0.07528879074733934
common:TSS103516_-_74971293.23-CUFF.49740.1	0.34626716763387966	-0.08659267172562053	0.12983724795412957
common:TSS103570_+_79185557.23-CUFF.49847.1	-0.016021378605226094	0.06013880453786657	0.022058712966320237
common:TSS103570_+_79185560.23-CUFF.49847.1	-0.07589693813579841	-0.09543027530311338	-0.08566360671945589
common:TSS103570_+_79185566.23-CUFF.49847.1	-0.0280940334038952	0.24465251884108352	0.10827924271859415
common:TSS103570_+_79185648.23-CUFF.49847.1	0.22691998094465238	0.08410938802280236	0.15551468448372738
common:TSS103570_+_79185968.23-CUFF.49847.1	0.11975090355748504	0.1560544007168028	0.13790265213714392
common:TSS103570_+_79186002.23-CUFF.49847.1	0.09374732548145231	-0.029772996115648508	0.0319871646829019
common:TSS103570_+_79186007.23-CUFF.49847.1	0.15155570370800855	-0.02141352721972068	0.06507108824414394
common:TSS103570_-_79185805.23-CUFF.49847.1	0.012363618212506856	-0.19954277946445817	-0.09358958062597565
common:TSS103570_-_79185826.23-CUFF.49847.1	-0.07254503046583968	-0.19195886758621022	-0.13225194902602494
common:TSS103570_-_79186060.23-CUFF.49847.1	0.06155401406685749	0.45561157175738104	0.2585827929121193
common:TSS103723_+_88897129.23-P1P2	0.08182352692223528	-0.152291820476912	-0.03523414677733836
common:TSS103723_+_88897176.23-P1P2	-0.17323365212156933	0.04763065327272416	-0.06280149942442259
common:TSS103723_+_88897192.23-P1P2	0.0027887685728482277	-0.030677226519655033	-0.013944228973403403
common:TSS103723_+_88897206.23-P1P2	-0.10231142574538045	-0.07722876119576633	-0.08977009347057338
common:TSS103723_+_88897221.23-P1P2	-0.22613867922588463	0.07008702343327335	-0.07802582789630563
common:TSS103723_-_88897132.23-P1P2	-0.03050934080987418	0.15726305263785703	0.06337685591399142
common:TSS103723_-_88897135.23-P1P2	-0.10533503682215282	-0.017598083984585015	-0.06146656040336892
common:TSS103723_-_88897141.23-P1P2	-0.0368321359926117	0.05430530197738158	0.008736582992384938
common:TSS103723_-_88897168.23-P1P2	0.240688224119374	0.0849592173120253	0.16282372071569964
common:TSS103723_-_88897181.23-P1P2	-0.0280731030103476	0.34326310507685004	0.15759500103325122
common:TSS10375_+_32635402.23-P1P2	-0.17011289392392545	0.03008598442695461	-0.07001345474848542
common:TSS10375_+_32635424.23-P1P2	-0.006690642424946115	-0.04943416061681831	-0.028062401520882213
common:TSS10375_+_32635432.23-P1P2	0.18780286225034687	-0.20959797706850855	-0.01089755740908084
common:TSS10375_+_32635441.23-P1P2	-0.05537651899053985	-0.2686696689648213	-0.16202309397768058
common:TSS10375_-_32635479.23-P1P2	0.1250743358363608	0.20072490464711007	0.16289962024173543
common:TSS10375_-_32635486.23-P1P2	0.1818691849393282	-0.05785077231145679	0.062009206313935694
common:TSS10375_-_32635578.23-P1P2	-0.23303985641873778	-0.13373870361135684	-0.1833892800150473
common:TSS10375_-_32635581.23-P1P2	-0.07226515364306778	0.010928937108089416	-0.030668108267489183
common:TSS10375_-_32635595.23-P1P2	-0.0896696067507783	-0.12722428411415487	-0.10844694543246658
common:TSS10375_-_32635665.23-P1P2	0.09956204310669027	-0.28979456020086714	-0.09511625854708844
common:TSS103965_+_97075835.23-CUFF.50138.1,CUFF.50138.2	-0.11077888108508784	-0.24516449683684272	-0.17797168896096527
common:TSS103965_-_97075886.23-CUFF.50138.1,CUFF.50138.2	0.24275473334041264	-0.08930730531612141	0.07672371401214562
common:TSS103965_-_97075940.23-CUFF.50138.1,CUFF.50138.2	0.07719596628805982	-0.13366091962475884	-0.028232476668349514
common:TSS103965_-_97076054.23-CUFF.50138.1,CUFF.50138.2	-0.04972928705178787	-0.002459833726527354	-0.02609456038915761
common:TSS103965_-_97076063.23-CUFF.50138.1,CUFF.50138.2	0.16593812433562408	0.09212187984192617	0.12903000208877513
common:TSS103965_-_97076069.23-CUFF.50138.1,CUFF.50138.2	-0.04993018214755946	-0.04564424502958367	-0.04778721358857156
common:TSS103965_-_97076080.23-CUFF.50138.1,CUFF.50138.2	-0.0436817187170624	0.2216097596291036	0.0889640204560206
common:TSS103965_-_97076084.23-CUFF.50138.1,CUFF.50138.2	0.008826739669637089	-0.22440624451981656	-0.10778975242508973
common:TSS103965_-_97076087.23-CUFF.50138.1,CUFF.50138.2	-0.04208455240113359	-0.11157063642102322	-0.0768275944110784
