		gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma
		Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
		Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene	transcripts												
LH13995	P1	0.6498185802513821	-0.09466013698100466	10	10	0.26459231464857647	-0.14507384018123148	10	10	0.21195932076940494	-0.06793665489745203	10	10
LH13995	P2			0	0			0	0			0	0
LH13998	CUFF.41924.1	0.9176810868002155	-0.04298395402924168	10	10	0.9933385190213402	-0.06377480721065555	10	10	0.7064129761100602	-0.02615101690154827	10	10
LH14004	CUFF.42110.12	0.005113389080766112	-0.3709820774713965	10	10	0.8721448635761118	-0.07431414549845895	10	10	0.04671545145672178	-0.23738100147504215	10	10
LH14007	CUFF.42127.2	0.9768026691621415	0.08200648893708602	10	10	0.17519178514490252	0.06683652117304892	10	10	0.4195228634617506	0.07072443763773757	10	10
LH14009	CUFF.42115.1	0.9185950820738044	0.026907295321025662	10	10	0.7165760117978874	-0.05174584118572625	10	10	0.6720279696986204	-0.017938275607369936	10	10
LH14012	P1P2	0.844114008822385	0.18245314048347475	10	10	0.009464061219554608	0.32754722665792496	10	10	0.18010882468754552	0.2792226389053685	10	10
LH14015	CUFF.42246.1	0.2368208344218924	-0.0377535377758692	10	10	0.8780439483535636	-0.01692842316366179	10	10	0.44898849340209646	-0.09879026300732774	10	10
LH14017	CUFF.42273.2,CUFF.42273.3	0.6016995542043777	0.06182156456571514	10	10	0.43679840910642853	0.0335608384589812	10	10	0.9910321136393444	0.05065855560091052	10	10
LH14017	CUFF.42273.4	0.6902758517726614	-0.015734570973296533	6	6	0.25042971520068036	-0.09894473677234483	6	6	0.3069479125743051	-0.04467537293806564	6	6
LH14018	CUFF.42275.1	0.9790988802915103	0.03513933091713557	10	10	0.7101344135427656	-0.0703903494690155	10	10	0.6732898651453285	-0.08172664837286463	10	10
LH14021	CUFF.42272.1,CUFF.42272.2	0.1405497476532847	-0.05060459025451667	10	10	0.6683662093583522	-0.0694935519056181	10	10	0.5139020553041982	-0.06207138446118462	10	10
LH14029	CUFF.42584.1,CUFF.42584.2	0.6320998315926284	0.09519402485472461	10	10	0.09478712493788903	-0.22216423084088843	10	10	0.10598279329077472	-0.10524915640851736	10	10
LH14031	CUFF.42386.1	0.45535455131638447	0.12102962173369532	10	10	0.6045088786805279	-0.13723561813237514	10	10	0.7201688850321409	0.02424418370525898	10	10
LH14033	CUFF.42393.1	0.6069215458228332	0.18980076676162116	10	10	0.6105485863145578	-0.08449331279423944	10	10	0.8520796092742201	0.02027213095132493	10	10
LH14037	CUFF.42418.1	0.5622265424674509	-0.15603974770831577	10	10	0.40263876854642855	0.08706913366092796	10	10	0.8579593376968134	-0.03636087506286378	10	10
LH14038	P1P2	0.6510623467542402	-0.27187626626173017	10	10	0.8766820075953505	-0.15012975000038442	10	10	0.7448948175578916	-0.16066032093621122	10	10
LH14041	CUFF.42550.2	0.18339507918512254	-0.08490795545600595	10	10	0.01308718702327352	0.2369390704594991	10	10	0.4414284738840569	0.04635134569008024	10	10
LH14047	ENST00000606334	0.41571025294319053	-0.11178696764226899	10	10	0.23865146169136742	-0.005629715431584063	10	10	0.24207928836330384	-0.08691387251019568	10	10
LH14051	CUFF.42500.1	0.9749658377417152	0.11190096678368104	10	10	0.514901917822203	0.004319349548333305	10	10	0.4778048660325629	-0.04441757969539579	10	10
LH14052	ENST00000450483	0.8667058509715915	0.07711463113144677	10	10	0.7917784259098677	-0.043678608727962566	10	10	0.9841344511103534	0.03134429816788214	10	10
LH14060	CUFF.42589.1	0.09564366647448917	-0.14388908832881228	10	10	0.38665055727387543	0.0960082298037737	10	10	0.3886834555468164	0.039777740540448366	10	10
LH14062	CUFF.42588.4	0.7172212913730118	-0.15074013258796837	10	10	0.5917146766856245	0.03275415321152713	10	10	0.5421640260876986	-0.1375849724060783	10	10
LH14063	CUFF.42588.1	0.6727728373625654	0.04576095306067465	10	10	0.34870397703879674	0.16154881533050242	10	10	0.9896525110078446	0.07378724540005711	10	10
LH14065	CUFF.42578.1	0.38193068622239557	0.1095223617870812	10	10	0.4868846840587008	0.060242984581113164	10	10	0.2536362244230548	0.07435750236677184	10	10
LH14068	ENST00000607531	0.24211075632918788	0.09962288525788644	10	10	0.5106373414538905	0.13008346761282066	10	10	0.23157176909754995	0.11420689884301194	10	10
LH14073	ENST00000413745	0.3170959054800615	0.059472637354404494	10	10	0.947893171405936	-0.06157429286437555	10	10	0.5247384416973775	0.04460929939248256	10	10
LH14074	ENST00000419926	0.6514771517568465	-0.1138266634777159	10	10	0.962571185719993	-0.2555060481713541	10	10	0.43191290500550517	0.033965261721855766	10	10
LH14075	CUFF.42663.3	0.8178447222834804	-0.06802867513548659	10	10	0.9717517080119511	0.007229244471173559	10	10	0.8688347134201193	-0.02985407776691185	10	10
LH14077	P1P2	0.7608935736911046	0.10984592021426426	10	10	0.9176810866937661	-0.023701006896767546	10	10	0.9717219930829684	-0.024421163727644354	10	10
LH14078	ENST00000564248	0.1575709285940209	-0.9601499411646192	10	10	0.028689091697546937	-1.1608526955628502	10	10	0.08168032041772827	-1.0605013183637346	10	10
LH14086	P1P2	0.8762281084214659	0.06588966368579878	10	10	0.9044409848800363	-0.01712929683387339	10	10	0.6902018557169975	0.07287729814063182	10	10
LH14089	CUFF.42868.10,ENST00000455011	0.21413423790603126	0.11132794123196887	10	10	0.9740474711719919	-0.0080272769878361	10	10	0.44588691384233736	0.03765004595011737	10	10
LH14091	CUFF.42868.11,CUFF.42868.12,CUFF.42868.14	0.21841208487822206	0.19461354097710015	10	10	0.04733109951179756	-0.2464471642827323	10	10	0.449333867434485	-0.048082747587156006	10	10
LH14094	CUFF.42750.1	0.8962360959866902	-0.08594146689176647	10	10	0.8100245589222309	0.08333465763666781	10	10	0.8579593376968134	0.004957075229159491	10	10
LH14096	CUFF.42757.1	0.5790462880806839	0.08745106325954466	10	10	0.9433096813287569	-0.04359815919747335	10	10	0.5829905216595681	0.039056381569747535	10	10
LH14099	ENST00000433308	0.8364609340133229	0.16533971421671986	10	10	0.46867425371611726	0.07109143532020638	10	10	0.9836746434035863	-0.034038278523342014	10	10
LH14100	P1P2	0.08049429062192837	-0.2515897900346717	10	10	0.9090037262712755	-0.0038777323884198653	10	10	0.15951454754421812	-0.08935928625850553	10	10
LH14107	CUFF.42832.1	0.06493426928772969	-0.3032061631228979	10	10	0.6581286313204393	-0.25244163990611596	10	10	0.12067200347648814	-0.2837027647040321	10	10
LH14108	P1P2	0.8848589886193707	-0.043864853927958324	10	10	0.3803652817341934	-0.16990478901024184	10	10	0.5475241742776193	-0.12738864782132414	10	10
LH14109	CUFF.42842.2	0.6552152391998989	0.02585283074562132	10	10	0.033830020748035386	0.14570249479491076	10	10	0.28070628888894855	0.10438340730324223	10	10
LH14110	CUFF.42874.1	0.8594636838361569	-0.02675253077008514	10	10	0.9076345816660393	-0.031070450130599576	10	10	0.8403450987802856	-0.039649062220699645	10	10
LH14111	CUFF.42874.2,CUFF.42874.3	0.7247643569235577	0.06429433721172388	10	10	0.48760652558814355	-0.1799833611862431	10	10	0.7383612536367856	-0.03864413108278366	10	10
LH14115	CUFF.42910.1	0.41176273186575263	-0.10604103939179405	10	10	0.09501493269861574	0.22920554960920284	10	10	0.7418435039414046	0.04547742466094803	10	10
LH14121	CUFF.42958.1	0.03520698874678316	-0.36306686171136054	10	10	0.19365003070156672	0.13026785578369235	10	10	0.07608408814135575	-0.2607383960715739	10	10
LH14124	ENST00000435295	0.8459169012326594	0.03991002230708877	10	10	0.029582127831558006	-0.23292085894309458	10	10	0.05817973600076866	-0.1255898009269708	10	10
LH14125	ENST00000604792	0.1903158298499863	-0.10374600097568439	10	10	0.7438467108050575	0.031154281370558656	10	10	0.22182810424847255	-0.08852354506545664	10	10
LH14126	CUFF.42996.1	0.46761491987037695	-0.015997899512401752	10	10	0.48364355362017164	-0.12204501775975718	10	10	0.483543214412939	-0.04167324614691877	10	10
LH14128	CUFF.43004.1	0.21776652230667493	-0.057683741566931734	10	10	0.11457347192457863	-0.11120688817337676	10	10	0.08198387349405452	-0.08753402071033765	10	10
LH14129	CUFF.43004.2	0.6816197583563697	0.09326989484985937	10	10	0.09819197892539581	-0.06717970532143598	10	10	0.3890007188077018	-0.023095095952177208	10	10
LH14133	CUFF.43063.1	0.6016995542043777	-0.0004980258908543015	10	10	0.5696293819367504	0.1044195265823294	10	10	0.9194247678947339	-0.0035309242864281637	10	10
LH14134	ENST00000422776,ENST00000457427	0.31123066997459015	0.19623458471623578	9	9	0.204319918373009	-0.06426146633944312	10	10	0.6489677465209858	0.03457637032453786	9	9
LH14136	CUFF.43031.1	0.6153995391502121	0.08222294935797639	10	10	0.40328643333240277	0.11216498144132418	10	10	0.9960908546612129	0.00855803150112626	10	10
LH14137	CUFF.43036.1	0.5552564738864687	-0.007649193478075235	10	10	0.7714425471132912	-0.04954516635778333	10	10	0.9731008719308917	0.043656388916371684	10	10
LH14138	CUFF.43036.2	0.4042591003862762	0.17707080705951075	10	10	0.43003787749551825	-0.04180369796057151	10	10	0.959775690783036	0.03909172237598139	10	10
LH14139	CUFF.43041.1	0.9543129217874393	-0.011807339350239832	10	10	0.2109657441818713	0.05070564810508597	10	10	0.43699567671962714	-0.01399353996768716	10	10
LH14142	CUFF.43089.7	0.8621781452541663	-0.061944019721502146	10	10	0.9442262340754444	0.04981128478183453	10	10	0.7690053403240954	-0.0058754889552402835	10	10
LH14143	P1P2	0.13787450647802468	0.11917534108353467	9	9	0.026225511076797207	-0.3877693270859805	10	10	0.7584506081442834	0.03388032506282408	9	9
LH14145	P1P2	0.398765891442006	0.11983462827049866	10	10	0.18914920381239742	-0.12830430146182273	10	10	0.9588570842138678	-0.08983745788323338	10	10
LH14148	P1P2	0.288318223910181	-0.07333564664985429	9	9	0.4988685711257893	0.12997038095937005	10	10	0.8301322558576067	-0.005309945520904112	9	9
LH14151	P1P2	0.8274771468066365	0.005836635818174123	10	10	0.021709858803841794	-0.1963851743123204	10	10	0.10109417879974217	-0.13502410975183685	10	10
LH14152	CUFF.43354.1	0.6137806722569241	0.016782042643561052	10	10	0.23796380944363693	-0.06431992071370242	10	10	0.7897884245557263	0.01922812717694522	10	10
LH14154	CUFF.43228.1	0.3555577373110971	-0.061426521276343043	10	10	0.2910962246443698	-0.09390603871027263	10	10	0.25483674699950065	-0.07610224462983844	10	10
LH14156	ENST00000417244	0.7692412841131105	-0.1787972862362017	10	10	0.44602152113453397	-0.2656203534502383	10	10	0.312427077848064	-0.25619684241336943	10	10
LH14166	CUFF.43372.3	0.6092880874096867	-0.11589671055386142	4	4	0.06622249556797404	0.1442216937971002	4	4	0.7838551093139641	0.03730970000153219	4	4
LH14168	CUFF.43579.2	0.033599080382773226	-0.1641580301937021	9	9	0.9641667607038376	-0.06490141353397322	9	9	0.12519553260931138	-0.13774514413357697	9	9
LH14172	CUFF.43396.1	0.8180684261615433	0.06353115655609581	10	10	0.8185158779597237	0.047955337057160374	10	10	0.8801896483763441	0.06801579381641996	10	10
LH14174	CUFF.43409.4	0.30201953027241757	-0.08769766699802654	10	10	0.9836918031036007	-0.019991612824149702	10	10	0.3219079234278379	-0.008675783235407436	10	10
LH14176	CUFF.43410.1	0.5602861789369316	-0.0616141000711557	10	10	0.8243380831016847	-0.10820206877513873	10	10	0.6834179003343431	-0.013345586908007407	10	10
LH14177	P1P2	0.3243918467060575	0.02138686810556331	10	10	0.10810800900705471	-0.12651816286590223	10	10	0.5232368407201039	-0.0764525282970039	10	10
LH14181	CUFF.43445.1	0.6362021450035378	-0.03392866397834704	10	10	0.07687223798813678	-0.14926583425844514	10	10	0.19575815515254325	-0.13402979899829134	10	10
LH14182	P1P2	0.9982545748656158	0.06694060186492966	14	14	0.04431447837587519	-0.17676613290365042	14	14	0.13511824276171722	-0.0386737158288072	14	14
LH14183	CUFF.43492.1	0.3041823072156864	-0.09851086874936239	10	10	0.8328647893068173	0.13234795098222976	10	10	0.9868934026852398	-0.07869415919883585	10	10
LH14185	CUFF.43494.1	0.9722108425651381	0.2437076068186188	10	10	0.1505839699875293	0.23135721616400165	10	10	0.38174358260502483	0.1840565577005123	10	10
LH14189	CUFF.43520.1	0.48811603353622746	0.0681194439156071	9	9	0.3355390514874663	0.09036043475990813	10	10	0.2143800302507468	0.11800154665232365	9	9
LH14190	P1P2	0.0034793567489952823	-0.224422563429156	10	10	0.8459169010352028	-0.056762355162197124	10	10	0.033884530711872085	-0.13714338954145133	10	10
LH14200	ENST00000444210	0.11143305482650241	-0.032399156806228346	10	10	0.4782677879247582	-0.38810672111946426	10	10	0.4268645539157848	-0.1505279648429798	10	10
LH14201	CUFF.43597.1	0.30553925320911257	-0.11690743299992618	10	10	0.4854427346661313	0.05372607483130105	10	10	0.9020583435887475	-0.06298192091369494	10	10
LH14202	CUFF.43597.2	0.2338672750109574	0.06160564255876052	10	10	0.5739363883076536	0.06050764559192572	10	10	0.5818044089796688	-0.003255240169883831	10	10
LH14205	CUFF.43618.1	0.8921377534648302	0.07811303436616315	10	10	0.37818035036233233	-0.09056544419199945	10	10	0.4742373969007303	-0.04115666160896334	10	10
LH14206	CUFF.43637.1	0.6514771517568465	0.06746928288090745	10	10	0.5560288363666556	-0.1015976448785469	10	10	0.34524308876506715	-0.04391661207881773	10	10
LH14208	P1P2	0.10400141262134785	0.19956199266293476	10	10	0.3549584051653504	0.05783275796214454	10	10	0.04761355913742828	0.15573662153781218	10	10
LH14211	CUFF.43640.1	0.4391789806732421	-0.24906015495287126	10	10	0.9048971195960203	-0.05364742343926906	10	10	0.4875099214260803	-0.15225880578392428	10	10
LH14212	P1P2	0.9694561789289552	0.0246925455529954	10	10	0.15091123562879452	-0.772275970075104	10	10	0.3255820689781671	-0.25131076394245117	10	10
LH14221	CUFF.43717.1	0.3312228064485502	0.2781091462329221	10	10	0.5992962587639389	0.059672734502428194	10	10	0.44588691384233736	0.1893944222724667	10	10
LH14223	P1P2	0.08133630500797613	-0.048474352068703506	9	9	0.39993104391059187	-0.04527917730895359	9	9	0.07697381813132688	-0.04290646426030411	9	9
LH14230	CUFF.43869.8	0.1303048184104803	-0.08908784043612543	10	10	0.3646241879597285	0.1833585515025231	10	10	0.7946748280164451	-0.04910922850655248	10	10
LH14231	CUFF.43872.6	0.02489624551759981	-0.2935599434763307	10	10	0.5719767462156542	0.09151693078962604	10	10	0.09708160637046688	-0.12751913978847854	10	10
LH14232	P1P2	0.7701215673547717	-0.08926526450711052	10	10	0.5380182177984009	0.04466115920371925	10	10	0.9864335656465556	0.02220337830420689	10	10
LH14233	CUFF.43764.1	0.10351217934192691	0.10891875904360204	10	10	0.8400604993366341	-0.06852266022199581	10	10	0.25148521862739603	-0.05670735820228687	10	10
LH14235	CUFF.43807.1	0.7648443493665334	-0.08020199288002729	10	10	0.31542762847989536	-0.09899364870599847	10	10	0.5050228681361795	-0.03450576357571988	10	10
LH14238	ENST00000415611	0.41736162734253	-0.07286502539619119	10	10	0.09966387073504651	-0.19127956038748625	10	10	0.0831047380867665	-0.14115580919204718	10	10
LH14239	P1P2	0.08729864627927272	-0.18636000182581455	10	10	0.06645442828434088	-0.23140816402794293	10	10	0.03041272326746339	-0.204121234316801	10	10
LH14240	P1P2	0.41934837172911965	0.06247887909192792	10	10	0.42902906436622845	-0.10921288518816924	10	10	0.9515103005161643	0.03681220791186677	10	10
LH14241	CUFF.43826.2	0.35886545783776735	0.11847742100383112	10	10	0.29745768448731735	-0.06527212827610678	10	10	0.23724148476828033	0.03715724065287362	10	10
LH14243	CUFF.43837.1	0.410779337362683	-0.11002596224604229	10	10	0.07716088090716791	0.0456511363926263	10	10	0.08127700210012884	-0.0051321145588386725	10	10
LH14244	CUFF.43837.2,CUFF.43837.3	0.24106928408685546	0.08534849618169106	10	10	0.6547994666129766	-0.047161755700442204	10	10	0.6370809389418965	0.05147850661872081	10	10
LH14245	CUFF.43836.1	0.8225455900045604	0.04464396241585187	10	10	0.12512080818622068	0.04906918845228415	10	10	0.234734839729705	0.029108122717882063	10	10
LH14252	P1P2	0.12245038597504207	0.036410941473078114	10	10	0.06157858936808777	-0.2808118479628866	10	10	0.691476643299034	-0.011370326316638646	10	10
LH14253	ENST00000428939	0.651497705892738	0.16351656726145944	9	9	0.1940856077477704	-0.3392672618629405	9	9	0.27106392987423145	-0.029028137592094373	9	9
LH14273	CUFF.43983.26	0.644027276341602	0.09788495272593441	10	10	0.017500635814691887	0.17011010669897098	10	10	0.07656212707284049	0.15713814192709993	10	10
LH14276	CUFF.43972.1	0.42701557145277946	0.11701922557734383	10	10	0.8989698702030515	0.04474934450981214	10	10	0.3699369729808254	0.03439992252346873	10	10
LH14277	P1P2	0.7032861413636633	-0.10822960215287201	10	10	0.05952594362122079	-0.13539306814792873	10	10	0.13240269860357842	-0.10307167083954687	10	10
LH14278	CUFF.43972.6	0.9126560893678263	-0.007861129162969521	10	10	0.7508256554885923	-0.021366751220779596	10	10	0.72535108138129	0.04278512694495432	10	10
LH14284	CUFF.43992.3	0.5696293824376275	0.13349092918422212	10	10	0.8980584772375635	0.08059826496113613	10	10	0.5150176369865513	0.07302525336193233	10	10
LH14286	ENST00000583191	0.5818065925230733	0.04984246478570296	10	10	0.5885356644672032	-0.09273337946434168	10	10	0.9244594449315386	-0.05342240292677545	10	10
LH14289	CUFF.44906.1,CUFF.44906.2	0.2817267371723733	0.030887725635397684	10	10	0.648161741315939	0.016316642117980316	10	10	0.2633510589951653	0.01243835521527027	10	10
LH14290	P1P2	0.12427265679435624	-0.12817465012080212	10	10	0.49522061600487144	0.010428056233577366	10	10	0.16088690301928943	-0.1035963685623867	10	10
LH14294	CUFF.44041.1	0.5723684206217758	-0.0371053622299981	10	10	0.7191583387668998	-0.04862878307845442	10	10	0.7875700491511907	-0.037555466423868006	10	10
LH14295	CUFF.44049.1,CUFF.44049.2	0.5395395635328896	0.12411737074132101	10	10	0.936895981296529	0.026015137560892132	10	10	0.9887327928537462	0.09586816086555462	10	10
LH14299	CUFF.44062.1	0.7815918205930446	-0.06704651895680541	10	10	0.6004973627396981	0.03797930490147752	10	10	0.578252855199923	-0.05500207697337278	10	10
LH14300	P1	0.7503888672011606	-0.04201224032291615	10	10	0.8095782568157902	-0.022920731107000703	10	10	0.6333823065049555	-0.0060905628918416915	10	10
LH14300	P2	0.7356936620837757	0.06305926434679288	5	5	0.3710777316844375	-0.20416137645218072	5	5	0.5744138764735651	-0.03475846900642577	5	5
LH14303	CUFF.44077.1	0.29585867550634604	-0.09857781279043222	10	10	0.41077933675543077	-0.040330721855205705	10	10	0.18579280982333568	-0.08658459285242785	10	10
LH14309	P1P2	0.36007304617666724	0.04604330577322777	10	10	0.13192162569138424	-0.12545200210144508	10	10	0.820568601663539	-0.0444600286566308	10	10
LH14312	CUFF.44220.1	0.2027845762678373	-0.149937060740466	10	10	0.6723526706723545	0.08848699342027795	10	10	0.6256041918839084	-0.04261346933606682	10	10
LH14317	CUFF.44250.1	0.7299522800865262	0.001921007823718096	10	10	0.7071353744465718	-0.0536678320059307	10	10	0.5818044089796688	-0.05526228825828728	10	10
LH14318	CUFF.44272.1	0.03757297071608464	0.17733233174307703	10	10	0.5606739914103228	-0.006156403870135617	10	10	0.0902025694651576	0.1442440178187034	10	10
LH14321	P1P2	0.05159777081326055	0.38509469248350214	10	10	0.045187768099099364	-0.1823912586901112	10	10	0.578252855199923	0.05520198877210267	10	10
