	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene															
LH00609	P1P2	0.9969963516865926	0.2039706233498826	10.0	10.0	P1P2	0.6561402501739915	-0.06448969288142262	10.0	10.0	P1P2	0.9393845854559572	0.1566296837517091	10.0	10.0
LH00614	CUFF.3516.4	0.8359717408135239	-0.06007341088544805	10.0	10.0	CUFF.3516.4	0.23996857213841194	-0.1726637592450951	10.0	10.0	CUFF.3516.4	0.3836936554677075	-0.08909292063675105	10.0	10.0
LH00615	CUFF.3516.5	0.6959764412524642	-0.25871188133427875	10.0	10.0	CUFF.3516.5	0.9180700006923114	0.061149921970551864	10.0	10.0	CUFF.3516.5	0.9981978082876933	-0.14585720987992698	10.0	10.0
LH00627	CUFF.3579.1	0.23957999517157746	-0.22233048965920607	10.0	10.0	CUFF.3579.1	0.04134698116196961	0.44257088351167245	10.0	10.0	CUFF.3579.1	0.3401189108869025	0.20696888577950756	10.0	10.0
LH00629															
LH00638	P1P2	0.6982040477245055	0.06608416158310884	10.0	10.0	P1P2	0.02086955083618033	0.40383258510646697	10.0	10.0	P1P2	0.07230646841001405	0.2576751450610727	10.0	10.0
LH00639	P1P2	0.5779397520107443	0.1770453911333263	10.0	10.0	P1P2	0.6945487747168372	-0.10552784442250362	10.0	10.0	P1P2	0.42701235377679947	0.07785497528555056	10.0	10.0
LH00647	P1P2	0.31266526786602244	-0.4468482036951631	10.0	10.0	P1P2	0.9121131286751518	0.46195956312224357	10.0	10.0	P1P2	0.665072718687846	-0.10658157037474121	10.0	10.0
LH00649	CUFF.3773.1	0.07646348910304035	-0.08242081513678447	10.0	10.0	CUFF.3773.1	0.7224790583121735	-0.10241637897954699	10.0	10.0	CUFF.3773.1	0.16434217899221482	-0.17924674775485006	10.0	10.0
LH00653	CUFF.3780.1	0.43760445594854025	0.1010174625330727	10.0	10.0	CUFF.3780.1	0.6615747702967689	-0.10858907917171667	10.0	10.0	CUFF.3780.1	0.8218870719744322	0.03744423816700012	10.0	10.0
LH00655	ENST00000564287	0.6893094096620822	-0.07592047919856477	10.0	10.0	ENST00000564287	0.018880695417271005	0.520183494568171	10.0	10.0	ENST00000564287	0.03534628912220654	0.21881461596834773	10.0	10.0
LH00656	CUFF.3820.1	0.5345032860078953	0.13509326034401253	10.0	10.0	CUFF.3820.1	0.474268653608217	-0.06446145833430239	10.0	10.0	CUFF.3820.1	0.9321991914704009	0.07678663458655394	10.0	10.0
LH00665	ENST00000609276	0.003997551490734441	-0.06612150077277339	10.0	10.0	ENST00000609276	0.014811051422545445	0.4543174300750665	9.0	9.0	ENST00000609276	0.34503069714942103	-0.05204399009185667	9.0	9.0
LH00668	CUFF.3942.1	0.7799933773230368	-0.29359399219292426	10.0	10.0	CUFF.3942.1	0.0851280064893238	-0.19704962349207544	10.0	10.0	CUFF.3942.1	0.28062672829683155	-0.2023942482006016	10.0	10.0
LH00669															
LH00670	P1P2	0.7973790875531304	-0.15487052813137728	10.0	10.0	P1P2	0.06572273605809989	-0.35180687432553287	10.0	10.0	P1P2	0.07326755607790215	-0.22224072438365375	10.0	10.0
LH00671	ENST00000442171	0.11471835578704495	-0.4573467471780566	10.0	10.0	ENST00000442171	0.4604681511454476	-0.3698038773835135	10.0	10.0	ENST00000442171	0.2739678673265449	-0.4571173714031224	10.0	10.0
LH00673	CUFF.3981.1	0.016417145234524512	-0.45833809440974865	10.0	10.0	CUFF.3981.1	0.03230257969087851	-0.5735286324046004	10.0	10.0	CUFF.3981.1	0.003202282370672008	-0.45265608047573935	10.0	10.0
LH00679	ENST00000540997,ENST00000572124	0.5177968730473061	0.04087105771558782	10.0	10.0	ENST00000540997,ENST00000572124	0.36320877267773044	0.3889031479216203	10.0	10.0	ENST00000540997,ENST00000572124	0.22286210695066277	0.10917309846306045	10.0	10.0
LH00683	CUFF.3996.1	0.27661834047453804	-0.08073929910903305	10.0	10.0	CUFF.3996.1	0.790973494899598	-0.305393170935196	10.0	10.0	CUFF.3996.1	0.3820515873454442	-0.1587446964382302	10.0	10.0
LH00688	CUFF.4010.4	0.9130667109090606	0.09205666262274619	10.0	10.0	CUFF.4010.4	0.2578377198837972	-0.17918144454660453	10.0	10.0	CUFF.4010.4	0.31411085256491145	-0.062159338876759306	10.0	10.0
LH00691	P1P2	0.30550317026733154	0.22905976107291892	10.0	10.0	P1P2	0.9838258391947721	0.04749446231246651	10.0	10.0	P1P2	0.5032835083325573	0.051469528522009596	10.0	10.0
LH00692	CUFF.4069.7	0.7432794814916173	0.0981869649079264	10.0	10.0	CUFF.4069.7	0.5965678521640245	0.17064724137420836	10.0	10.0	CUFF.4069.7	0.2597008706281545	0.140494141304113	10.0	10.0
LH00696															
LH00701	CUFF.4113.1	0.2894463330292051	-0.1355793246724781	10.0	10.0	CUFF.4113.1	0.22643087813266038	0.10010480754851224	10.0	10.0	CUFF.4113.1	0.24290549207825607	-0.31707030110666073	10.0	10.0
LH00703	CUFF.4113.3	0.9146196981547783	-0.09007493491991934	9.0	9.0	CUFF.4113.3	0.05911696906591573	-0.15430804774662407	9.0	9.0	CUFF.4113.3	0.14328653424638327	-0.11826616405951433	9.0	9.0
LH00704	CUFF.4124.1	0.7228756840245766	-0.015101091954163065	10.0	10.0	CUFF.4124.1	0.20581175355697823	-0.10535940075518198	10.0	10.0	CUFF.4124.1	0.27529092683673484	-0.07320094574877485	10.0	10.0
LH00705	CUFF.4124.2	0.716117145902575	-0.2014421159195693	10.0	10.0	CUFF.4124.2	0.532661448059482	0.2789767848351206	10.0	10.0	CUFF.4124.2	0.7251333735916502	-0.11621200618405958	10.0	10.0
LH00706	NLT_00000346	0.639026989777971	0.09880016404871268	10.0	10.0	NLT_00000346	0.2726510357392248	0.4682885761501205	10.0	10.0	NLT_00000346	0.6070884348146903	0.305871066684978	10.0	10.0
LH00707	CUFF.4142.1	0.32955447587649267	-0.06240763646781686	10.0	10.0	CUFF.4142.1	0.8753034365761057	-0.08843780779939418	10.0	10.0	CUFF.4142.1	0.7592755671571003	-0.09717289116987327	10.0	10.0
LH00709	P1P2	0.5903513822814919	0.11148105634352569	10.0	10.0	P1P2	0.46596122697453024	0.05782940963203247	10.0	10.0	P1P2	0.5565197979159049	0.22477341158512987	10.0	10.0
LH00713	CUFF.4148.2	0.7811491131822986	-0.08314462966201637	10.0	10.0	CUFF.4148.2	0.22470608292493666	-0.20979477856832052	10.0	10.0	CUFF.4148.2	0.10277545513815618	-0.06337897846718055	10.0	10.0
LH00721	CUFF.4220.3	0.48051670171419714	-0.14219261301582017	10.0	10.0	CUFF.4220.3	0.8634827577959931	-0.0501606429938584	10.0	10.0	CUFF.4220.3	0.5032835083325573	-0.09033397170734409	10.0	10.0
LH00722	CUFF.4211.1	0.4702725521334242	0.37230479973633573	10.0	10.0	CUFF.4211.1	0.0686390645889928	0.09836908598767345	10.0	10.0	CUFF.4211.1	0.057686480419482725	0.23451181988293998	10.0	10.0
LH00723	CUFF.4223.2	0.13308548997371877	-0.12972869841550588	10.0	10.0	CUFF.4223.2	0.43003407563115337	-0.04362508101900772	10.0	10.0	CUFF.4223.2	0.13115215003890152	-0.09934505369137432	10.0	10.0
LH00724	CUFF.4223.3	0.009618818031281857	0.2711777169149711	10.0	10.0	CUFF.4223.3	0.8141985889849208	-0.05326859141314442	10.0	10.0	CUFF.4223.3	0.09242502167994106	0.1944293400768513	10.0	10.0
LH00727	CUFF.4242.1	0.5236622603060115	0.13818190073763892	10.0	10.0	CUFF.4242.1	0.29977747616762596	0.3091748342829042	10.0	10.0	CUFF.4242.1	0.2577959734411621	0.22963886615290163	10.0	10.0
LH00728	CUFF.4269.1	0.5872369883547855	0.08375909094653744	10.0	10.0	CUFF.4269.1	0.9216463544145596	-0.24368505984891034	10.0	10.0	CUFF.4269.1	0.48615526072222803	-0.051035889079588975	10.0	10.0
LH00730	CUFF.4294.2	0.008848573348532646	0.2797939022292944	10.0	10.0	CUFF.4294.2	0.9598782938242529	-0.13719435691119777	10.0	10.0	CUFF.4294.2	0.0487980713400763	0.054254013821598564	10.0	10.0
LH00731	P1P2	0.8619275493758254	0.03163897933587038	10.0	10.0	P1P2	0.6724972343449587	0.19711456840987282	10.0	10.0	P1P2	0.6672621174184354	0.13764943359188866	10.0	10.0
LH00732	CUFF.4295.1,CUFF.4295.2	0.7026670518269942	0.13093126941839606	10.0	10.0	CUFF.4295.1,CUFF.4295.2	0.0059808945326696615	0.4504950554969031	10.0	10.0	CUFF.4295.1,CUFF.4295.2	0.035477748117072286	0.34161715234025275	10.0	10.0
LH00734	CUFF.4313.4	0.36987391485634924	-0.2853614814684114	10.0	10.0	CUFF.4313.4	0.740553353297827	-0.041845422938415734	10.0	10.0	CUFF.4313.4	0.7489800639775492	-0.1881151602545584	10.0	10.0
LH00735	CUFF.4310.1	0.9166505535699294	0.0017895451039601311	10.0	10.0	CUFF.4310.1	0.7599152553106687	-0.05202699618381118	10.0	10.0	CUFF.4310.1	0.9333963894503257	0.08370954662928853	10.0	10.0
LH00741	P1P2	0.6049847458822404	-0.15444722231388447	10.0	10.0	P1P2	0.23401410176063908	-0.12300086113252288	10.0	10.0	P1P2	0.3894748389363435	-0.12084830699826939	10.0	10.0
LH00743	P1P2	0.009328350816763437	-0.5821329171902727	10.0	10.0	P1P2	0.24359210244105434	-0.25219343304823477	10.0	10.0	P1P2	0.0062608597788019315	-0.4227446596964932	10.0	10.0
LH00747	ENST00000610145	0.6487442607762783	0.055387417183496525	10.0	10.0	ENST00000610145	0.474268653608217	0.11865260951518113	10.0	10.0	ENST00000610145	0.9669692308030191	-0.018641242555113263	10.0	10.0
LH00753															
LH00754															
LH00755	CUFF.4523.1,CUFF.4523.2,CUFF.4523.3	0.6694543526431671	-0.3819410132850041	10.0	10.0	CUFF.4523.1,CUFF.4523.2,CUFF.4523.3	0.038026196824784454	-0.2928572805892162	10.0	10.0	CUFF.4523.1,CUFF.4523.2,CUFF.4523.3	0.08813303059680648	-0.25202537080368154	10.0	10.0
LH00762															
LH00763	CUFF.4566.9	0.8371479070464195	-0.1386415622498073	10.0	10.0	CUFF.4566.9	0.015267717926101477	0.3651987515510084	10.0	10.0	CUFF.4566.9	0.09537846584521482	0.18747997301164265	10.0	10.0
LH00771	ENST00000442116	0.3579403989347768	-0.28209956940401454	10.0	10.0	ENST00000442116	0.9419401830875783	0.06757420599059645	10.0	10.0	ENST00000442116	0.4908812573129716	-0.15990243294259515	10.0	10.0
LH00775	P1P2	0.4510548105755168	0.03130564773833427	10.0	10.0	P1P2	0.11959106922364733	0.1591877771849987	10.0	10.0	P1P2	0.44385236426220864	0.10997346410464891	10.0	10.0
LH00776															
LH00778	ENST00000427857	0.030649827034958367	-0.3303267686933266	10.0	10.0	ENST00000427857	0.9455257425408434	-0.028686791392879208	10.0	10.0	ENST00000427857	0.10501679320270643	-0.07763058972246066	10.0	10.0
LH00779	ENST00000609207	0.2251567513566518	0.7072706579789463	10.0	10.0	ENST00000609207	0.052267661691462575	0.5168214885010863	10.0	10.0	ENST00000609207	0.8951754449717177	0.6467110196741919	10.0	10.0
LH00780	CUFF.66.18	0.7950549697482587	-0.23485079677405954	10.0	10.0	CUFF.66.18	0.49301751155064555	-0.4132278798212284	10.0	10.0	CUFF.66.18	0.44474906244321544	-0.17510778955982942	10.0	10.0
LH00781	CUFF.66.42,CUFF.66.36	0.9513709278411919	-0.10939998646753141	10.0	10.0	CUFF.66.42,CUFF.66.36	0.06248545202287595	0.192366039588764	10.0	10.0	CUFF.66.42,CUFF.66.36	0.08785270926984055	0.08585408458300021	10.0	10.0
LH00782	ENST00000606034	0.19196642778831474	-0.34559719880287626	10.0	10.0	ENST00000606034	0.2375740929092477	0.14651065677246214	10.0	10.0	ENST00000606034	0.7015503322873218	0.005267058545189403	10.0	10.0
LH00789	P1P2	0.4402759128991658	-0.26085848944247814	10.0	10.0	P1P2	0.9204540568359728	-0.09673311349981407	10.0	10.0	P1P2	0.5139055826711525	-0.059816114975196476	10.0	10.0
LH00792															
LH00793	ENST00000607222	0.6937514547126556	0.10907958098954183	10.0	10.0	ENST00000607222	0.7157403025814645	-0.10062263451028874	10.0	10.0	ENST00000607222	0.7026670518269942	0.1535890025127951	10.0	10.0
LH00795	ENST00000598846	0.15235229159724928	-0.1856211733952479	10.0	10.0	ENST00000598846	0.9838258391947721	0.16551948005367034	10.0	10.0	ENST00000598846	0.14978061822819266	-0.03472775138192791	10.0	10.0
LH00796															
LH00797	ENST00000444529	0.6563438108458828	0.13575604648974762	10.0	10.0	ENST00000444529	0.9742438616493969	0.27532708282415075	10.0	10.0	ENST00000444529	0.8277489858735754	0.18163934473861923	10.0	10.0
LH00799	CUFF.58.1	0.9429791707883085	0.04246036938254732	10.0	10.0	CUFF.58.1	0.2839674272979855	0.1841753740320423	10.0	10.0	CUFF.58.1	0.506168890901014	0.2725110320106509	10.0	10.0
LH00805	P1P2	0.5148769769011345	-0.11323302181839219	10.0	10.0	P1P2	0.38829379252102747	-0.21848646669819358	10.0	10.0	P1P2	0.4305263465763114	-0.17632234291390925	10.0	10.0
LH00807	ENST00000587071	0.8230586706780074	-0.17886257741876901	10.0	10.0	ENST00000587071	0.06164480629935758	0.43958433705758465	10.0	10.0	ENST00000587071	0.2726491596222632	0.21227134542042111	10.0	10.0
LH00809	ENST00000544565	0.5148769769011345	0.2851729557946207	10.0	10.0	ENST00000544565	0.14877660444345983	-0.10582181533270273	10.0	10.0	ENST00000544565	0.6541688355499191	-0.05778629748585815	10.0	10.0
LH00810															
LH00813															
LH00817															
LH00861	P1P2	0.6596117374047654	0.0676259336364401	10.0	10.0	P1P2	0.5748808192076347	0.12281726350640328	10.0	10.0	P1P2	0.49277854528044607	0.07673982581593182	10.0	10.0
LH00862	CUFF.461.1	0.0034945051052320104	0.6920381925862991	10.0	10.0	CUFF.461.1	1.3849841315640126e-06	0.7025475507275867	10.0	10.0	CUFF.461.1	1.4844322188768533e-06	0.637924441308876	10.0	10.0
LH00864	ENST00000412962	0.09418814324253576	0.1626766178846617	10.0	10.0	ENST00000412962	0.04604471739441818	0.2423971362547794	10.0	10.0	ENST00000412962	0.014927175744531585	0.2657543573439914	10.0	10.0
LH00865	CUFF.605.10,CUFF.605.9	0.5129351427988815	-0.32256409865079266	10.0	10.0	CUFF.605.10,CUFF.605.9	0.6659352799196625	0.18235008318694543	10.0	10.0	CUFF.605.10,CUFF.605.9	0.8690336003087007	-0.09648720619639484	10.0	10.0
LH00867	P1P2	0.19506194373862817	-0.27990293201217664	10.0	10.0	P1P2	0.9347726652966484	0.04810888253039344	10.0	10.0	P1P2	0.4647360802654057	-0.08428028148844703	10.0	10.0
LH00869	CUFF.524.1	0.9250193185198563	0.0851291822460404	10.0	10.0	CUFF.524.1	0.6834892529123703	0.1669601262046859	10.0	10.0	CUFF.524.1	0.6585217027130248	0.13827692570718272	10.0	10.0
LH00873															
LH00874															
LH00904	P1P2	0.1794568779832325	-0.2899602424682844	10.0	10.0	P1P2	0.7587720103330458	-0.483068583080912	10.0	10.0	P1P2	0.12217378347736708	-0.2690407714537587	10.0	10.0
LH00907	CUFF.716.9	0.742141040516193	0.09200934753473063	10.0	10.0	CUFF.716.9	0.16458787875212688	0.30288728170283746	10.0	10.0	CUFF.716.9	0.14308475561239006	0.175174876621064	10.0	10.0
LH00915	P1P2	0.5295615390177276	0.0713287121337186	10.0	10.0	P1P2	0.5677355742677652	-0.09323566373508586	10.0	10.0	P1P2	0.9909892253230431	0.04976523650435654	10.0	10.0
LH00917	CUFF.774.1	0.5779397520107443	-0.09426241472727172	10.0	10.0	CUFF.774.1	0.6539715069787675	-0.009900977178280266	10.0	10.0	CUFF.774.1	0.9310021468555951	-0.041981925390687846	10.0	10.0
LH00918	ENST00000414762	0.6293712929666186	-0.1805495955475417	10.0	10.0	ENST00000414762	0.5626579935691763	0.14765034719825199	10.0	10.0	ENST00000414762	0.8465701291486332	-0.012454780659064468	10.0	10.0
LH00920	P1P2	0.7285509813137634	-0.35017112699411346	9.0	9.0	P1P2	0.9551573108509865	-0.24032611252133673	9.0	9.0	P1P2	0.7950993275183835	-0.1832861212890743	9.0	9.0
LH00930	CUFF.813.1	0.22229107018038974	-0.30951692995206387	10.0	10.0	CUFF.813.1	0.07154270530815843	-0.7327850194938083	10.0	10.0	CUFF.813.1	0.002657180677164284	-0.3203709324630016	10.0	10.0
LH00931	CUFF.813.2	0.602884331410537	-0.37740524802555186	10.0	10.0	CUFF.813.2	0.16596054482774947	-0.2758568683633426	10.0	10.0	CUFF.813.2	0.27067925244810853	-0.2689938050443795	10.0	10.0
LH00933	ENST00000604716	0.5666714254822288	0.03788339833829559	10.0	10.0	ENST00000604716	0.3004779348799883	0.12457107402214608	10.0	10.0	ENST00000604716	0.26418346285077654	0.07148233886098222	10.0	10.0
LH00934															
LH00936															
LH00937	P1P2	0.05631196141325886	-0.3369312877583915	10.0	10.0	P1P2	0.41785001849767034	0.09520165905176438	10.0	10.0	P1P2	0.036679763702241526	-0.15179914864046665	10.0	10.0
LH00938	P1P2	0.02939461342747514	-0.43373605221293937	10.0	10.0	P1P2	0.03844605190543262	0.40384309476121355	10.0	10.0	P1P2	0.9142611323624315	0.0795590192838347	10.0	10.0
LH00948	CUFF.932.1	0.48116400895223643	-0.12765690506059124	9.0	9.0	CUFF.932.1	0.26175363352951775	-0.14668491178554763	9.0	9.0	CUFF.932.1	0.10744390592284388	-0.185683922449191	9.0	9.0
LH00950	P1P2	0.7950549697482587	0.12439863873743012	10.0	10.0	P1P2	0.5830985176060661	-0.11639421627839298	10.0	10.0	P1P2	0.926215555916683	0.041888240402096745	10.0	10.0
LH00951															
LH00962	ENST00000432683	0.06072592804437664	-0.19440043330557866	10.0	10.0	ENST00000432683	0.023495151480769607	-0.3826942824287231	10.0	10.0	ENST00000432683	0.01000411104946428	-0.3736652722198424	10.0	10.0
LH00964	ENST00000606838	0.956168699948774	0.038687002314824144	10.0	10.0	ENST00000606838	0.7090236209421545	0.08898731290708561	10.0	10.0	ENST00000606838	0.9190407279867756	0.020529044008193286	10.0	10.0
LH00968	CUFF.1023.4,CUFF.1023.5	0.7432794814916173	0.19207251876491116	10.0	10.0	CUFF.1023.4,CUFF.1023.5	0.05897712705678771	0.4696440544161	10.0	10.0	CUFF.1023.4,CUFF.1023.5	0.04966677894002415	0.27122463601880537	10.0	10.0
LH00974	ENST00000433474	0.663979088061202	-0.16774445056112985	10.0	10.0	ENST00000433474	0.302585851206421	0.3332647374213362	10.0	10.0	ENST00000433474	0.7093807767254916	0.10283244706646029	10.0	10.0
LH00981	ENST00000331856	0.7673128894374096	0.19972604955754023	10.0	10.0	ENST00000331856	0.6133371579517284	-0.0844430740721771	10.0	10.0	ENST00000331856	0.9693702418660337	0.019885961310049965	10.0	10.0
LH00986	P1P2	0.8832769177951509	0.0770839345349451	10.0	10.0	P1P2	0.10372195187197035	-0.3141532915830397	10.0	10.0	P1P2	0.2380790715225901	-0.17379212733113594	10.0	10.0
LH00989	ENST00000437060	0.010493652417109964	-0.3678276033968469	10.0	10.0	ENST00000437060	0.5006267623758054	-0.36759189402433606	10.0	10.0	ENST00000437060	0.02872877920463317	-0.3028082115995449	10.0	10.0
LH00996	ENST00000447572	0.7015503322873218	0.0863506921565998	10.0	10.0	ENST00000447572	0.07677196167634025	0.3232608038371956	10.0	10.0	ENST00000447572	0.24780028647844654	0.22835433109337014	10.0	10.0
LH00998	P1P2	0.19819391131247	-0.14306391566895638	10.0	10.0	P1P2	0.3279036493652363	0.34664962857572945	10.0	10.0	P1P2	0.7707651894152342	0.07459517765476813	10.0	10.0
LH00999															
LH01005	CUFF.1234.2,CUFF.1234.6,ENST00000453015	0.9023260736768473	-0.10246336744465895	10.0	10.0	CUFF.1234.2,CUFF.1234.6,ENST00000453015	0.5515650990607663	-0.24546972371231282	10.0	10.0	CUFF.1234.2,CUFF.1234.6,ENST00000453015	0.5841302223635596	-0.21335581228531883	10.0	10.0
LH01006	CUFF.1234.1	0.40458220995819083	0.715825348980823	10.0	10.0	CUFF.1234.1	0.6812853826706026	0.157853490393836	10.0	10.0	CUFF.1234.1	0.6283022985373978	0.3009502997586068	10.0	10.0
LH01007	P1P2	0.5565197979159049	0.07121757091164753	10.0	10.0	P1P2	0.9730463473975033	0.09669319707781955	10.0	10.0	P1P2	0.6272340831093699	0.05946346004575966	10.0	10.0
LH01010	CUFF.1223.1	0.8678485075539436	-0.30686441051459623	10.0	10.0	CUFF.1223.1	0.717984125230577	-0.0017354228868433075	10.0	10.0	CUFF.1223.1	0.5997398797531255	-0.14277477582406714	10.0	10.0
LH01011	CUFF.1222.1	0.42613647436430835	-0.4899258799145593	10.0	10.0	CUFF.1222.1	0.32126569096865465	-0.08453545590927158	10.0	10.0	CUFF.1222.1	0.4148457578578786	-0.34174839076615254	10.0	10.0
LH01012	CUFF.1225.2	0.33480984390837387	0.14230175203720782	10.0	10.0	CUFF.1225.2	0.022061194969883346	0.40707238962365305	10.0	10.0	CUFF.1225.2	0.01717482744617638	0.30518084557431996	10.0	10.0
LH01019	P1P2	0.18388858721286783	-0.08170691179276528	10.0	10.0	P1P2	0.07879557831204566	-0.9940271980310696	10.0	10.0	P1P2	0.37067817708848616	-0.7206944496158534	10.0	10.0
LH01020	CUFF.1255.2	0.21888684518211565	0.39802877570997497	10.0	10.0	CUFF.1255.2	0.5892975133744733	-0.14412170038592187	10.0	10.0	CUFF.1255.2	0.33480984390837387	0.07975719166641372	10.0	10.0
LH01023	ENST00000430643	0.4314074598401968	-0.3051925657879084	10.0	10.0	ENST00000430643	0.7679325321086841	0.041832098103379366	10.0	10.0	ENST00000430643	0.2609762034758887	-0.08146895010152519	10.0	10.0
LH01028	ENST00000607815	0.1243720317801998	0.08088142263181662	10.0	10.0	ENST00000607815	0.8352423874338794	-0.027331269607052556	10.0	10.0	ENST00000607815	0.27661834047453804	0.06314435899309136	10.0	10.0
LH01029	CUFF.1346.1	0.34857010649550346	0.4820457530715096	10.0	10.0	CUFF.1346.1	0.043174966548318046	1.2617580153018082	10.0	10.0	CUFF.1346.1	0.20999236941570476	1.0341791889348377	10.0	10.0
LH01030	CUFF.1346.9	0.435828678534805	0.5784994021522195	10.0	10.0	CUFF.1346.9	0.09780219039573382	1.1606632307636622	10.0	10.0	CUFF.1346.9	0.1319228563134504	0.8910563193469097	10.0	10.0
LH01033	CUFF.1346.8	0.2867129458841883	0.2783105583929168	10.0	10.0	CUFF.1346.8	0.612283000257299	0.23555345641948633	10.0	10.0	CUFF.1346.8	0.2733079696465559	0.26106646566355235	10.0	10.0
LH01036	ENST00000452466	0.5217033514633627	0.0701099224480741	10.0	10.0	ENST00000452466	0.6464039850135597	0.12153451597139318	10.0	10.0	ENST00000452466	0.3845163073327168	0.1532739767674419	10.0	10.0
LH01037	ENST00000602943	0.6379510685122427	0.0964987583789189	10.0	10.0	ENST00000602943	0.40927299030382136	0.3536590534995749	10.0	10.0	ENST00000602943	0.2786176298232883	0.198689785009165	10.0	10.0
LH01040	CUFF.1427.1	0.3214046137213258	0.09780823521845948	10.0	10.0	CUFF.1427.1	0.5996961639761951	0.08205247698878178	10.0	10.0	CUFF.1427.1	0.27529092683673484	0.1758923533825173	10.0	10.0
LH01041	CUFF.1425.1	0.05573128556377064	0.16942846978897672	10.0	10.0	CUFF.1425.1	0.9814300720040113	0.17038672144034728	10.0	10.0	CUFF.1425.1	0.2616154914810036	0.28864303544627523	10.0	10.0
LH01043	CUFF.1478.1	0.8832769177951509	-0.06970360414484099	10.0	10.0	CUFF.1478.1	0.6485624481322974	0.1264552832401246	10.0	10.0	CUFF.1478.1	0.8383244373691556	0.052622197323326146	10.0	10.0
LH01050															
LH01055															
LH01056															
LH01057															
LH01061															
LH01079	CUFF.1641.1	0.8809002810587784	0.11168018324382085	10.0	10.0	CUFF.1641.1	0.5356243009842515	0.115031475703541	10.0	10.0	CUFF.1641.1	0.6793540758070735	0.19784888886341676	10.0	10.0
LH01085	ENST00000608748	0.716117145902575	-0.3249354860434907	10.0	10.0	ENST00000608748	0.595526735133864	0.24402471106058973	10.0	10.0	ENST00000608748	0.6325829316612809	0.03909931974268132	10.0	10.0
LH01086	CUFF.1710.1	0.3555830933955253	0.04268567638050071	10.0	10.0	CUFF.1710.1	0.8305552168739792	0.03745576440779962	10.0	10.0	CUFF.1710.1	0.46657753146328407	0.057397029163686254	10.0	10.0
LH01089	ENST00000608684	0.6563438108458828	-0.43496525384100165	10.0	10.0	ENST00000608684	0.1272698200678435	-0.8665453176182217	10.0	10.0	ENST00000608684	0.08591053929260199	-0.6136783751672715	10.0	10.0
LH01091	CUFF.1796.3	0.1575962712359127	0.31230286942321644	10.0	10.0	CUFF.1796.3	0.9898158481091006	0.11828263332947547	10.0	10.0	CUFF.1796.3	0.46749977332612114	0.16647264167920503	10.0	10.0
LH01098															
LH01099	CUFF.1802.3	0.19977361792168047	-0.26324707036659506	10.0	10.0	CUFF.1802.3	0.16322378025939388	0.09532660969634466	10.0	10.0	CUFF.1802.3	0.49753890910434284	-0.02518200939648277	10.0	10.0
LH01100	CUFF.1810.6	0.13942061613153414	-0.023479433205709166	10.0	10.0	CUFF.1810.6	0.4109799657167631	0.06065210940161706	10.0	10.0	CUFF.1810.6	0.2546427237065628	0.07505014517051929	10.0	10.0
LH01103	P1P2	0.003684827083029803	-0.5023962088470753	10.0	10.0	P1P2	0.9802322498613744	0.08242529561561625	10.0	10.0	P1P2	0.006703814753774678	-0.259496538531808	10.0	10.0
LH01104	CUFF.1876.1	0.4003509518303199	-0.15874018959008587	10.0	10.0	CUFF.1876.1	0.1059733890764328	0.31410847873764375	10.0	10.0	CUFF.1876.1	0.45468069502518804	0.05504442407240929	10.0	10.0
LH01105	CUFF.1890.5	0.3953087014980238	0.09488868281365324	10.0	10.0	CUFF.1890.5	0.41785001849767034	0.1415738177972517	10.0	10.0	CUFF.1890.5	0.3658688893187315	0.16295697384860885	10.0	10.0
LH01109	ENST00000443562	0.5565197979159049	0.11564689558011526	10.0	10.0	ENST00000443562	0.5872278053838551	-0.1203680338541564	10.0	10.0	ENST00000443562	0.6144769295297083	0.09032768042697815	10.0	10.0
