	rho	rho	rho
	Rep1	Rep2	ave_Rep1_Rep2
common:TSS102578_-_144777842.23-CUFF.48805.1	0.04225610972222664	0.11296552058889633	0.07761081515556148
common:TSS102578_-_144777862.23-CUFF.48805.1	-0.08655522645932678	-0.2412727459020449	-0.16391398618068584
common:TSS102578_-_144777917.23-CUFF.48805.1	0.05097354385793096	0.1808235229472154	0.11589853340257318
common:TSS102578_-_144777925.23-CUFF.48805.1	-0.2637091962353187	-0.12682288094993183	-0.19526603859262526
common:TSS102578_-_144778000.23-CUFF.48805.1	0.014563746792918612	-0.1573526692929511	-0.07139446125001625
common:TSS102578_-_144778011.23-CUFF.48805.1	0.22981746626059252	0.022927515429741103	0.1263724908451668
common:TSS102595_+_145137212.23-CUFF.48828.1	-0.027778585967523195	0.4533060675989276	0.2127637408157022
common:TSS102595_+_145137254.23-CUFF.48828.1	-0.06375772896740724	0.35695024531998454	0.14659625817628866
common:TSS102595_+_145137319.23-CUFF.48828.1	-0.5645820711974184	0.4902411631395656	-0.03717045402892641
common:TSS102595_+_145137344.23-CUFF.48828.1	0.3038191358300805	0.015295064430518292	0.15955710013029942
common:TSS102595_+_145137419.23-CUFF.48828.1	0.32546738335061176	0.5866793978422618	0.45607339059643676
common:TSS102595_-_145137356.23-CUFF.48828.1	-0.3978109244664451	0.43814476769000243	0.02016692161177866
common:TSS102595_-_145137359.23-CUFF.48828.1	-0.11405675851510205	-0.09377776949482439	-0.10391726400496322
common:TSS102595_-_145137372.23-CUFF.48828.1	-0.19065606502419924	0.06016729641676036	-0.06524438430371944
common:TSS102595_-_145137391.23-CUFF.48828.1	0.008679858052755052	0.00894935355802319	0.008814605805389121
common:TSS102595_-_145137409.23-CUFF.48828.1	0.15038645896177863	-0.8188209730671184	-0.3342172570526699
common:TSS102599_+_145538582.23-P1P2	0.39603186649771444	-0.1353230178604514	0.13035442431863153
common:TSS102599_+_145538593.23-P1P2	-0.06503109787188306	0.5750229476146941	0.2549959248714055
common:TSS102599_+_145538735.23-P1P2	-0.10252538160130227	0.21650215587633834	0.05698838713751803
common:TSS102599_+_145538753.23-P1P2	0.2042602766502765	-0.7457025487109818	-0.2707211360303527
common:TSS102599_-_145538447.23-P1P2	0.02196949317379362	-0.08328398114856586	-0.030657243987386118
common:TSS102599_-_145538575.23-P1P2	0.012707123497695687	-0.031362199701082304	-0.009327538101693308
common:TSS102599_-_145538579.23-P1P2	-0.31681156369488467	-0.07474160185470399	-0.19577658277479432
common:TSS102599_-_145538719.23-P1P2	-0.30170520609262447	-0.059759409129441145	-0.18073230761103282
common:TSS102599_-_145538726.23-P1P2	0.22563635189590875	0.2273794445308421	0.2265078982133754
common:TSS102599_-_145538765.23-P1P2	-0.15816130039742615	0.02322698837338552	-0.06746715601202032
common:TSS102622_+_27674.23-ENST00000422679	0.20859547375346366	-0.18205675635103644	0.01326935870121361
common:TSS102622_+_27689.23-ENST00000422679	-0.24485529551063506	0.23879259531598931	-0.003031350097322874
common:TSS102622_+_27698.23-ENST00000422679	0.042398218176491975	0.2020918646268032	0.12224504140164759
common:TSS102622_+_27738.23-ENST00000422679	0.19199592499832455	-0.10077964171197884	0.04560814164317285
common:TSS102622_+_27798.23-ENST00000422679	0.07396577676929653	0.059787168263664224	0.06687647251648038
common:TSS102622_+_27857.23-ENST00000422679	0.007497535678558154	0.07123713712679439	0.03936733640267627
common:TSS102622_+_27926.23-ENST00000422679	-0.3938117923906104	0.2375176223098079	-0.07814708504040126
common:TSS102622_+_27937.23-ENST00000422679	-0.11325932654661067	-0.25838775466245706	-0.18582354060453388
common:TSS102622_-_27747.23-ENST00000422679	0.2564164252210601	0.3634520215951029	0.3099342234080815
common:TSS102622_-_27817.23-ENST00000422679	-0.3023918861842162	0.01624451825938263	-0.1430736839624168
common:TSS102695_+_3526116.23-P1P2	-0.05421832187345653	-0.06309444130470421	-0.05865638158908037
common:TSS102695_+_3526137.23-P1P2	-0.12583803602381113	-0.28415657666318217	-0.20499730634349667
common:TSS102695_+_3526176.23-P1P2	0.04404726598188838	0.07245578625963142	0.0582515261207599
common:TSS102695_+_3526184.23-P1P2	0.059602274132599664	-0.030169735426054577	0.014716269353272544
common:TSS102695_+_3526424.23-P1P2	-0.40843105813742736	-0.04014670670921352	-0.22428888242332043
common:TSS102695_-_3526133.23-P1P2	-0.21561581163322438	-0.07944240298316266	-0.14752910730819352
common:TSS102695_-_3526145.23-P1P2	-0.06138269448162274	0.1050210855216191	0.021819195519998176
common:TSS102695_-_3526166.23-P1P2	0.020778478048209707	0.1279316310860148	0.07435505456711225
common:TSS102695_-_3526195.23-P1P2	-0.30406068285215654	0.139711508371823	-0.08217458724016677
common:TSS102695_-_3526322.23-P1P2	-0.24048684784066499	-0.1226607999015662	-0.1815738238711156
common:TSS102942_+_19375483.23-ENST00000609982	-0.1278947329538587	-0.3921292507384502	-0.2600119918461544
common:TSS102942_+_19375488.23-ENST00000609982	-0.008996650062299761	-0.18359632958553754	-0.09629648982391865
common:TSS102942_+_19375510.23-ENST00000609982	0.1250268788672637	-0.26767672509969764	-0.07132492311621697
common:TSS102942_+_19375624.23-ENST00000609982	-0.10250002371923342	-0.0066454055144552805	-0.05457271461684435
common:TSS102942_+_19375633.23-ENST00000609982	-0.10018336293601757	0.09346767828456093	-0.003357842325728319
common:TSS102942_+_19375636.23-ENST00000609982	0.14076431160588976	-0.017831246928789943	0.06146653233854991
common:TSS102942_+_19375766.23-ENST00000609982	0.2443230812259169	-0.030049879048374216	0.10713660108877134
common:TSS102942_-_19375451.23-ENST00000609982	-0.31348058094460723	0.19093421714184963	-0.0612731819013788
common:TSS102942_-_19375479.23-ENST00000609982	-0.011615246268879734	-0.12363765650487282	-0.06762645138687629
common:TSS102942_-_19375856.23-ENST00000609982	-0.19865092043021204	0.004560427806540243	-0.09704524631183589
common:TSS102943_+_19453345.23-P1P2	-0.013294668901975308	-0.05235936676212568	-0.03282701783205049
common:TSS102943_+_19453381.23-P1P2	-0.03141165174358847	0.09803658498235482	0.033312466619383176
common:TSS102943_+_19453492.23-P1P2	0.1992712467397854	-0.09381176035948424	0.052729743190150585
common:TSS102943_+_19453508.23-P1P2	-0.28961544721966775	-0.09558056758482081	-0.19259800740224428
common:TSS102943_+_19453557.23-P1P2	0.15703250325018955	-0.25541605892429403	-0.04919177783705224
common:TSS102943_-_19453298.23-P1P2	0.10308962003193645	-0.04522074029670004	0.028934439867618202
common:TSS102943_-_19453354.23-P1P2	0.26416362558749984	0.029269715945630388	0.1467166707665651
common:TSS102943_-_19453618.23-P1P2	0.07068556364598122	0.17253228010270402	0.12160892187434262
common:TSS102943_-_19453658.23-P1P2	-0.06420417960752768	-0.11317144512775584	-0.08868781236764176
common:TSS102943_-_19453705.23-P1P2	-0.17728255681701072	0.2534663145675472	0.03809187887526824
common:TSS103107_+_32551687.23-ENST00000450093	-0.2224874446433568	0.17436703423124905	-0.02406020520605387
common:TSS103107_+_32551700.23-ENST00000450093	0.39232495169352344	0.7806818496589737	0.5865034006762486
common:TSS103107_+_32551704.23-ENST00000450093	0.19239555061272504	-0.016433672929504137	0.08798093884161046
common:TSS103107_+_32551712.23-ENST00000450093	-0.04005515740991446	0.15632664084693954	0.05813574171851254
common:TSS103107_+_32551814.23-ENST00000450093	0.22986274745471946	0.16599045079889047	0.19792659912680496
common:TSS103107_-_32551691.23-ENST00000450093	-0.09117343805767783	-0.01798023180431743	-0.05457683493099763
common:TSS103107_-_32551742.23-ENST00000450093	-0.17492153960402954	-0.02800889619744889	-0.10146521790073922
common:TSS103107_-_32551882.23-ENST00000450093	-0.09697256419040005	-0.14066743556550407	-0.11881999987795205
common:TSS103107_-_32551917.23-ENST00000450093	0.03336038497854962	-0.015358238871889265	0.009001073053330179
common:TSS103107_-_32552149.23-ENST00000450093	0.04267632169682761	0.2885109019369895	0.16559361181690854
common:TSS103108_+_32552396.23-P1P2	-0.12850518336804367	-0.2144768872715271	-0.17149103531978538
common:TSS103108_+_32552406.23-P1P2	-0.1417462967270456	0.3957103981529872	0.1269820507129708
common:TSS103108_+_32552597.23-P1P2	-0.1405716000453665	0.061420864105181175	-0.039575367970092666
common:TSS103108_+_32552610.23-P1P2	-0.4504329374605909	0.020986473222580477	-0.2147232321190052
common:TSS103108_-_32552314.23-P1P2	-0.16110192406178445	0.4680057197333401	0.15345189783577784
common:TSS103108_-_32552317.23-P1P2	0.4856651419740829	-0.02241490261895801	0.23162511967756244
common:TSS103108_-_32552342.23-P1P2	0.3162199991894089	0.13430953016847444	0.2252647646789417
common:TSS103108_-_32552349.23-P1P2	0.20712564706020295	0.034649828188255495	0.12088773762422922
common:TSS103108_-_32552374.23-P1P2	0.083683279572333	0.054374845157580974	0.06902906236495698
common:TSS103108_-_32552385.23-P1P2	0.3211074955085034	-0.4787154090711027	-0.07880395678129964
common:TSS103169_+_34665573.23-P1P2	-0.4951641410501766	-0.03446190146702237	-0.26481302125859946
common:TSS103169_+_34665586.23-P1P2	-0.35862135168920384	-0.19601262359082403	-0.27731698764001395
common:TSS103169_+_34665781.23-P1P2	-0.026015374530900102	-0.0365758052161334	-0.03129558987351675
common:TSS103169_+_34665792.23-P1P2	0.008438734426896504	0.11563121241848581	0.06203497342269116
common:TSS103169_+_34665801.23-P1P2	-0.06829943022552835	-0.013264501784539029	-0.04078196600503369
common:TSS103169_+_34665863.23-P1P2	0.13319262968690707	0.0670707383718363	0.10013168402937168
common:TSS103169_+_34666005.23-P1P2	-0.10368881697505841	-0.1566053303764886	-0.1301470736757735
common:TSS103169_-_34665820.23-P1P2	-0.19479054697861228	-0.34407482958681307	-0.26943268828271266
common:TSS103169_-_34665854.23-P1P2	-0.25533128829456087	-0.13284761728704556	-0.1940894527908032
common:TSS103169_-_34665878.23-P1P2	0.8780518706644542	0.9423172277318699	0.910184549198162
common:TSS103233_+_37079993.23-P1P2	-0.16827777022503862	0.09629408149699542	-0.0359918443640216
common:TSS103233_+_37080048.23-P1P2	-0.20354477134568771	0.037932678025140255	-0.08280604666027373
common:TSS103233_+_37080077.23-P1P2	-0.02372893279236151	0.176905332127029	0.07658819966733374
common:TSS103233_+_37080081.23-P1P2	-0.008884628402303606	0.19186711767401785	0.09149124463585712
common:TSS103233_+_37080085.23-P1P2	0.17085010445159768	-0.044654761523892424	0.06309767146385263
common:TSS103233_+_37080148.23-P1P2	-0.02228966762993133	0.17560526475061228	0.07665779856034047
common:TSS103233_+_37080151.23-P1P2	-0.09293365863058141	0.2909323985669478	0.0989993699681832
common:TSS103233_-_37079889.23-P1P2	0.11172701966034553	-0.15800825288980164	-0.023140616614728056
common:TSS103233_-_37080276.23-P1P2	0.0525339492304175	0.22554157609976574	0.13903776266509163
common:TSS103233_-_37080279.23-P1P2	-0.15797924124814633	0.05560162280713382	-0.051188809220506254
common:TSS103241_+_37509362.23-ENST00000413915	0.26215298971096695	-0.2511653244095359	0.005493832650715541
common:TSS103241_+_37509365.23-ENST00000413915	-0.12779007387967878	0.08544366683553756	-0.02117320352207061
common:TSS103241_+_37509373.23-ENST00000413915	-0.08912768496452704	-0.05175463242444684	-0.07044115869448694
common:TSS103241_+_37509395.23-ENST00000413915	-0.09834727966045634	0.0571134387929755	-0.02061692043374042
common:TSS103241_+_37509400.23-ENST00000413915	-0.06498540863264111	-0.160638735643977	-0.11281207213830904
common:TSS103241_+_37509421.23-ENST00000413915	-0.4673720181294508	0.3016205626966932	-0.0828757277163788
common:TSS103241_+_37509427.23-ENST00000413915	0.3474805521632507	0.24403810556471767	0.29575932886398415
common:TSS103241_-_37509151.23-ENST00000413915	-0.14514313336598833	0.029377603834589632	-0.05788276476569935
common:TSS103241_-_37509167.23-ENST00000413915	-0.03810768983271398	0.0922509189834573	0.02707161457537166
common:TSS103241_-_37509414.23-ENST00000413915	0.1227215911206961	-0.0028893386560108307	0.05991612623234263
common:TSS1033_+_38326451.23-ENST00000419993	0.261105648574362	-0.17878518012821823	0.0411602342230719
common:TSS1033_+_38326460.23-ENST00000419993	-0.6234372492436839	0.11115576913777	-0.25614074005295695
common:TSS1033_+_38326818.23-ENST00000419993	-0.1763022944074775	-0.2519736883978602	-0.21413799140266887
common:TSS1033_-_38326410.23-ENST00000419993	0.23146968369422846	0.2184046357467368	0.22493715972048262
common:TSS1033_-_38326417.23-ENST00000419993	-0.136477680498475	-0.1399442895809584	-0.13821098503971668
common:TSS1033_-_38326437.23-ENST00000419993	-0.42484015474432824	-0.01954115563633345	-0.22219065519033085
common:TSS1033_-_38326449.23-ENST00000419993	0.13183689533173135	0.3544614855318407	0.243149190431786
common:TSS1033_-_38326560.23-ENST00000419993	0.1517504194479544	-0.04005201526747162	0.055849202090241384
common:TSS1033_-_38326567.23-ENST00000419993	0.014521415032214442	-0.3864360026086399	-0.18595729378821274
common:TSS1033_-_38326836.23-ENST00000419993	-0.12904707063374599	0.03264191125766441	-0.048202579688040786
common:TSS103516_+_74970998.23-CUFF.49740.1	-0.20027912601542439	0.05501976919196363	-0.07262967841173038
common:TSS103516_+_74971015.23-CUFF.49740.1	0.08988288047237697	-0.07098529368199463	0.009448793395191168
common:TSS103516_+_74971076.23-CUFF.49740.1	-0.030296572869397628	0.12100139246640851	0.04535240979850544
common:TSS103516_+_74971147.23-CUFF.49740.1	-0.25724971852330963	0.18890440242924705	-0.03417265804703129
common:TSS103516_+_74971222.23-CUFF.49740.1	-0.022346489705490906	-0.026053401719495793	-0.02419994571249335
common:TSS103516_+_74971358.23-CUFF.49740.1	-0.005503337393737673	0.2989405113799428	0.14671858699310258
common:TSS103516_-_74971056.23-CUFF.49740.1	-0.2469194756610779	0.05597238787974247	-0.0954735438906677
common:TSS103516_-_74971096.23-CUFF.49740.1	0.08856944142756212	-0.11806611978979456	-0.014748339181116218
common:TSS103516_-_74971209.23-CUFF.49740.1	0.2189219050578125	-0.14505064021755576	0.03693563242012837
common:TSS103516_-_74971293.23-CUFF.49740.1	0.1631565380774006	0.015480811185105976	0.08931867463125329
common:TSS103570_+_79185557.23-CUFF.49847.1	-0.25679499027059216	-0.1425571047112191	-0.19967604749090562
common:TSS103570_+_79185560.23-CUFF.49847.1	0.09735390780898213	-0.14679637343088456	-0.02472123281095121
common:TSS103570_+_79185566.23-CUFF.49847.1	-0.16900168798228196	-0.08377319562693325	-0.1263874418046076
common:TSS103570_+_79185648.23-CUFF.49847.1	0.17835096664444766	-0.43864147661190794	-0.13014525498373014
common:TSS103570_+_79185968.23-CUFF.49847.1	0.27154930188694665	0.04450149609578631	0.15802539899136647
common:TSS103570_+_79186002.23-CUFF.49847.1	0.008265927323808958	-0.00041026800999363275	0.003927829656907663
common:TSS103570_+_79186007.23-CUFF.49847.1	-0.15297769198257832	0.4895372986895393	0.1682798033534805
common:TSS103570_-_79185805.23-CUFF.49847.1	-0.07883788112898346	0.1246604976480582	0.02291130825953737
common:TSS103570_-_79185826.23-CUFF.49847.1	-0.10757728535710913	0.037919871835893286	-0.034828706760607925
common:TSS103570_-_79186060.23-CUFF.49847.1	0.09284573089932857	-0.5826323202870919	-0.24489329469388166
common:TSS103723_+_88897129.23-P1P2	0.05424562637171851	0.061009259608523006	0.05762744299012076
common:TSS103723_+_88897176.23-P1P2	0.002860879862988091	0.16742151610404735	0.08514119798351771
common:TSS103723_+_88897192.23-P1P2	-0.11165889780819717	0.1614062707567927	0.024873686474297767
common:TSS103723_+_88897206.23-P1P2	-0.1955321065630603	-0.382226205838991	-0.28887915620102567
common:TSS103723_+_88897221.23-P1P2	0.17616722715097566	0.05098425595680679	0.11357574155389122
common:TSS103723_-_88897132.23-P1P2	0.27768179837057816	-0.11061460350685073	0.08353359743186371
common:TSS103723_-_88897135.23-P1P2	0.3689095605938848	0.33808747674918527	0.35349851867153503
common:TSS103723_-_88897141.23-P1P2	0.17268250137195587	0.10022651448960948	0.13645450793078268
common:TSS103723_-_88897168.23-P1P2	-0.14315765053217622	0.06017559570632591	-0.04149102741292515
common:TSS103723_-_88897181.23-P1P2	0.43639070066123636	-0.1606816301544439	0.13785453525339625
common:TSS10375_+_32635402.23-P1P2	0.0459116832146227	0.034164296956542946	0.04003799008558283
common:TSS10375_+_32635424.23-P1P2	-0.15729417964039305	0.12727727706842296	-0.015008451285985047
common:TSS10375_+_32635432.23-P1P2	-0.35668868877531584	-0.07156924976189441	-0.21412896926860514
common:TSS10375_+_32635441.23-P1P2	0.16247991125980346	0.2076691929103618	0.1850745520850826
common:TSS10375_-_32635479.23-P1P2	-0.15534319275788458	-0.24202727692908788	-0.1986852348434862
common:TSS10375_-_32635486.23-P1P2	0.19998663408651557	0.12021519870165223	0.16010091639408391
common:TSS10375_-_32635578.23-P1P2	-0.030746958508626354	0.026099478358695548	-0.002323740074965403
common:TSS10375_-_32635581.23-P1P2	-0.003430866004735531	0.10102493845640226	0.04879703622583336
common:TSS10375_-_32635595.23-P1P2	0.033599763205188996	-0.11894689687685775	-0.04267356683583438
common:TSS10375_-_32635665.23-P1P2	-0.22619805068109441	0.19081893762196891	-0.01768955652956275
common:TSS103965_+_97075835.23-CUFF.50138.1,CUFF.50138.2	-0.39395474736698644	0.25062646459721427	-0.07166414138488608
common:TSS103965_-_97075886.23-CUFF.50138.1,CUFF.50138.2	-0.045406131857959345	-0.2711311897575041	-0.15826866080773172
common:TSS103965_-_97075940.23-CUFF.50138.1,CUFF.50138.2	-0.08465002573486896	0.02035637858180285	-0.032146823576533055
common:TSS103965_-_97076054.23-CUFF.50138.1,CUFF.50138.2	-0.09437560940789048	0.0028256012777227377	-0.04577500406508388
common:TSS103965_-_97076063.23-CUFF.50138.1,CUFF.50138.2	-0.02952290557452343	-0.16339810485637515	-0.0964605052154493
common:TSS103965_-_97076069.23-CUFF.50138.1,CUFF.50138.2	0.15394691759883328	-0.04706743379001615	0.05343974190440856
common:TSS103965_-_97076080.23-CUFF.50138.1,CUFF.50138.2	-0.06624619923053207	-0.13874385769941625	-0.10249502846497416
common:TSS103965_-_97076084.23-CUFF.50138.1,CUFF.50138.2	-0.09497756893436153	0.06687547624889462	-0.014051046342733457
common:TSS103965_-_97076087.23-CUFF.50138.1,CUFF.50138.2	-0.025733054439690355	0.18245917196371372	0.07836305876201169
common:TSS103965_-_97076114.23-CUFF.50138.1,CUFF.50138.2	0.2080456837107073	-0.336836688631107	-0.06439550246019984
